ID,CommitCount#Lab1,CommitCount#Lab2,CommitCount#Lab3,CommitCount#Lab4,CommitCount#Lab5,CommitCount#Total,Failed#Lab1,Failed#Lab2,Failed#Lab3,Failed#Lab4,Failed#Lab5,Failed#Total,Passed#Lab1,Passed#Lab2,Passed#Lab3,Passed#Lab4,Passed#Lab5,Passed#Total,Error#Lab1,Error#Lab2,Error#Lab3,Error#Lab4,Error#Lab5,Error#Total,Done#Lab1 ,Done#Lab2,Done#Lab3,Done#Lab4,Done#Lab5,Done#Total ,Dropout#Lab2,Dropout#Lab3,Dropout#Lab4,Dropout#Lab5,ActiveDays#Lab1,ActiveDays#Lab2 ,ActiveDays#Lab3,ActiveDays#Lab4,ActiveDays#Lab5,ActiveDays#Total,CommitsPerDay#Lab1,CommitsPerDay#Lab2,CommitsPerDay#Lab3,CommitsPerDay#Lab4,CommitsPerDay#Lab5,CommitsPerDay#Total,LOOP#Survey1,LOCAL#Survey1,INCREMENT#Survey1,TMPLOOP#Survey1,PRECISION#Survey1,ARGBYREF#Survey1,OBJVIS#Survey2,STREQ#Survey2,ARYINI#Survey2,ARYLEN#Survey2,ARYINI2#Survey2,INHVIS#Survey3,INHSUB#Survey3,INHOVRD#Survey3,INHOVRD2#Survey3,UPCAST#Survey3,UPCAST2#Survey3,CMP#Survey3,OVRD#Survey3,DWNCAST#Survey3,BVRPAR#Survey3,CFLIST#Survey4,CFFOR#Survey4,CLSORT#Survey4,CFSORT2#Survey4,CFSORT3#Survey4,CFMAP#Survey4,CFMAP2#Survey4,CFMAP3#Survey4,CFMAP4#Survey4,CorrectAnswer#Survey1,CorrectAnswer#Survey2,CorrectAnswer#Survey3,CorrectAnswer#Survey4,CorrectAnswer#Total,Done#Survey1,Done#Survey2,Done#Survey3,Done#Survey4,DoneSurvey#Total,Dropout#Survey2,Dropout#Survey3,Dropout#Survey4,Attempts,Attempts Pass,Attempts Fail
247908,0.2307692307692308,0.9375,0.42857142857142855,0.1111111111111111,0.0,0.4754098360655738,0.0,0.0,0.0,0.14285714285714285,0.0,0.045454545454545456,0.5384615384615385,0.4666666666666667,0.4375,0.8,0.0,0.4647887323943662,0.0,0.0,0.5333333333333333,0.0,0.0,0.2727272727272727,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.125,0.5,0.25,0.3333333333333333,0.0,0.3478260869565217,0.6666666666666666,0.30000000000000004,0.3333333333333333,0.125,0.0,0.42857142857142855,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9,0.8888888888888888,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
247920,0.2692307692307693,0.375,0.2857142857142857,0.05555555555555555,0.0,0.29508196721311475,0.14285714285714285,0.0,0.0,0.6428571428571428,0.0,0.2272727272727273,0.2307692307692308,1.0,0.9375,0.13333333333333333,0.0,0.4929577464788733,0.42857142857142855,0.0,0.0,0.21428571428571427,0.0,0.21212121212121213,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.25,0.25,0.375,0.16666666666666666,0.0,0.3043478260869565,0.3333333333333333,0.30000000000000004,0.1111111111111111,0.125,0.0,0.2857142857142857,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.4,0.5555555555555556,0.6333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
247935,0.07692307692307693,0.0,0.0,0.0,0.0,0.032786885245901634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030307,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.2222222222222222,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7000000000000001,0.0,0.36666666666666653,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0,0,0
247947,0.07692307692307693,0.0,0.0,0.0,0.0,0.032786885245901634,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.2222222222222222,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
247950,0.038461538461538464,0.1875,0.0,0.1111111111111111,0.0,0.09836065573770493,0.2857142857142857,0.42857142857142855,0.0,0.9285714285714284,0.0,0.4090909090909091,0.38461538461538464,0.5333333333333333,0.0,0.06666666666666668,0.0,0.1971830985915493,0.0,0.2307692307692308,0.0,0.0,0.0,0.09090909090909093,1.0,1.0,0.0,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.16666666666666666,0.0,0.13043478260869565,0.1111111111111111,0.30000000000000004,0.0,0.25,0.0,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.4,0.6000000000000001,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248041,0.2307692307692308,0.125,0.14285714285714285,0.1111111111111111,0.1176470588235294,0.2295081967213115,0.5714285714285714,0.0,0.1,0.0,0.15000000000000002,0.18181818181818185,0.07692307692307693,0.3333333333333333,0.875,0.3333333333333333,0.8571428571428571,0.6056338028169014,0.2857142857142857,0.6923076923076923,0.0,0.0,0.0,0.3636363636363637,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.25,0.25,0.16666666666666666,0.3333333333333333,0.3043478260869565,0.2222222222222222,0.1,0.1111111111111111,0.25,0.1111111111111111,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8888888888888888,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248066,0.0,0.0625,0.0,0.0,0.0,0.016393442622950817,0.0,1.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.06666666666666668,0.0,0.0,0.0,0.014084507042253518,0.0,0.4615384615384616,0.0,0.0,0.0,0.18181818181818185,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.043478260869565216,0.0,0.1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
248071,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.2222222222222222,0.2,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,0
248121,0.3076923076923077,0.3125,0.07142857142857142,0.0,0.0,0.2295081967213115,0.2857142857142857,0.2857142857142857,0.1,0.0,0.0,0.11363636363636365,0.2307692307692308,0.8,0.875,0.0,0.0,0.4084507042253521,0.2857142857142857,0.0,0.0,0.0,0.0,0.060606060606060615,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.5,0.625,0.125,0.0,0.0,0.43478260869565216,0.2222222222222222,0.1,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248176,0.1153846153846154,0.0,0.42857142857142855,0.16666666666666666,0.1764705882352941,0.2459016393442623,0.8571428571428571,0.0,0.0,0.0,0.0,0.13636363636363635,0.07692307692307693,0.0,0.9375,0.0,0.3333333333333333,0.323943661971831,0.0,0.0,0.0,0.0,0.0,0.060606060606060615,1.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.16666666666666666,0.16666666666666666,0.17391304347826084,0.3333333333333333,0.0,0.6666666666666666,0.375,0.3333333333333333,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.4,0.5,0.5555555555555556,0.43333333333333335,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248212,0.15384615384615385,0.125,0.07142857142857142,0.0,0.0,0.11475409836065575,0.14285714285714285,0.2857142857142857,0.2,0.0,0.0,0.11363636363636365,0.3076923076923077,0.8,0.6875,0.0,0.0,0.38028169014084506,0.2857142857142857,0.0,0.13333333333333333,0.0,0.0,0.12121212121212123,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.5,0.25,0.125,0.0,0.0,0.3043478260869565,0.1111111111111111,0.1,0.1111111111111111,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.5,0.3333333333333333,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248223,0.15384615384615385,0.125,0.14285714285714285,0.16666666666666666,0.2352941176470588,0.2459016393442623,0.0,0.2857142857142857,0.0,0.07142857142857142,0.05,0.09090909090909093,0.5384615384615385,0.8,0.9375,0.8666666666666667,0.9523809523809524,0.943661971830986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.125,0.5,0.3333333333333333,0.3913043478260869,0.2222222222222222,0.1,0.2222222222222222,0.125,0.2222222222222222,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333333,1.0,0.8,0.7777777777777777,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0
248247,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.09859154929577467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.4444444444444444,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248253,0.2692307692307693,0.3125,0.21428571428571427,0.2222222222222222,0.1764705882352941,0.3606557377049181,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.0,0.1590909090909091,0.3076923076923077,0.6,0.875,0.6666666666666666,0.3333333333333333,0.619718309859155,0.2857142857142857,0.07692307692307693,0.06666666666666668,0.14285714285714285,0.0,0.21212121212121213,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.375,0.125,0.5,0.16666666666666666,0.43478260869565216,0.3333333333333333,0.1,0.3333333333333333,0.125,0.3333333333333333,0.2857142857142857,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6000000000000001,0.2,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248291,0.4615384615384616,0.375,0.14285714285714285,0.0,0.05882352941176471,0.3442622950819672,0.0,0.5714285714285714,0.0,0.0,0.45,0.2954545454545455,0.0,0.6666666666666666,0.9375,0.0,0.3809523809523809,0.4647887323943662,0.0,0.0,0.0,0.0,0.19047619047619047,0.15151515151515152,1.0,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.625,0.25,0.0,0.16666666666666666,0.6086956521739131,0.1111111111111111,0.1,0.1111111111111111,0.0,0.1111111111111111,0.14285714285714285,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.8,0.6000000000000001,0.6666666666666666,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248322,0.0,0.0,0.14285714285714285,0.0,0.0,0.032786885245901634,0.0,0.0,0.4,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.043478260869565216,0.0,0.0,0.2222222222222222,0.0,0.0,0.2857142857142857,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.30000000000000004,0.2222222222222222,0.43333333333333335,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248335,0.2307692307692308,0.25,0.3571428571428571,0.2777777777777778,0.29411764705882354,0.4098360655737705,0.0,0.14285714285714285,0.0,0.0,0.05,0.045454545454545456,0.5384615384615385,0.8,0.9375,0.9333333333333332,0.8571428571428571,0.9295774647887324,0.0,0.07692307692307693,0.0,0.0,0.09523809523809523,0.09090909090909093,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.625,0.25,0.625,0.5,0.5,0.7826086956521738,0.1111111111111111,0.2,0.1111111111111111,0.125,0.1111111111111111,0.14285714285714285,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.6000000000000001,0.9,0.5555555555555556,0.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248376,0.15384615384615385,0.125,0.07142857142857142,0.0,0.0,0.11475409836065575,0.14285714285714285,0.42857142857142855,0.4,0.0,0.0,0.18181818181818185,0.3076923076923077,0.7333333333333333,0.0,0.0,0.0,0.2112676056338028,0.2857142857142857,0.0,0.7333333333333333,0.0,0.0,0.3939393939393939,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.25,0.125,0.125,0.0,0.0,0.17391304347826084,0.2222222222222222,0.2,0.1111111111111111,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.8,0.8,0.6666666666666666,0.7666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248433,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.30000000000000004,0.2222222222222222,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248450,0.19230769230769232,0.125,0.3571428571428571,0.2222222222222222,0.2352941176470588,0.3278688524590164,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2,0.2272727272727273,0.5384615384615385,0.8,0.9375,0.6,0.6190476190476191,0.7887323943661972,0.0,0.0,0.0,0.07142857142857142,0.19047619047619047,0.15151515151515152,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.25,0.25,0.6666666666666666,0.5,0.3913043478260869,0.5555555555555556,0.1,0.2222222222222222,0.125,0.1111111111111111,0.2857142857142857,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.6000000000000001,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248497,0.3076923076923077,0.0625,0.0,0.0,0.0,0.14754098360655735,0.0,0.42857142857142855,0.0,0.0,0.0,0.06818181818181818,0.5384615384615385,0.7333333333333333,0.0,0.0,0.0,0.2535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.17391304347826084,0.2222222222222222,0.1,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.30000000000000004,0.4444444444444444,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248547,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.09859154929577467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.2333333333333333,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0,0,0
248566,0.038461538461538464,0.0,0.0,0.05555555555555555,0.1764705882352941,0.0819672131147541,0.2857142857142857,0.0,0.0,0.0,0.25,0.1590909090909091,0.38461538461538464,0.0,0.0,0.0,0.6666666666666666,0.2676056338028169,0.0,0.0,0.0,0.0,0.09523809523809523,0.09090909090909093,1.0,0.0,0.0,1.0,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.16666666666666666,0.3333333333333333,0.17391304347826084,0.1111111111111111,0.0,0.0,0.125,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.2,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0,0,0
248594,0.038461538461538464,0.3125,0.07142857142857142,0.05555555555555555,0.0,0.13114754098360654,1.0,0.2857142857142857,0.2,1.0,0.0,0.5681818181818182,0.0,0.6,0.75,0.0,0.0,0.29577464788732394,0.0,0.2307692307692308,0.06666666666666668,0.0,0.0,0.12121212121212123,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.125,0.25,0.125,0.16666666666666666,0.0,0.17391304347826084,0.1111111111111111,0.2,0.1111111111111111,0.125,0.0,0.2857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.4,0.3333333333333333,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248602,0.2307692307692308,0.1875,0.2857142857142857,0.2777777777777778,0.1764705882352941,0.3442622950819672,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.09090909090909093,0.5384615384615385,0.7333333333333333,0.8125,0.6666666666666666,0.0,0.5774647887323944,0.0,0.07692307692307693,0.13333333333333333,0.14285714285714285,0.0,0.18181818181818185,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.25,0.25,0.5,0.16666666666666666,0.3478260869565217,0.6666666666666666,0.1,0.2222222222222222,0.125,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7000000000000001,0.7777777777777777,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0
248615,0.038461538461538464,0.0625,0.0,0.0,0.0,0.032786885245901634,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.13636363636363635,0.3076923076923077,0.7333333333333333,0.0,0.0,0.0,0.2112676056338028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.08695652173913042,0.1111111111111111,0.1,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.2222222222222222,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248640,0.1153846153846154,0.0625,0.0,0.1111111111111111,0.05882352941176471,0.11475409836065575,0.2857142857142857,0.42857142857142855,0.0,0.8571428571428571,0.45,0.5909090909090909,0.38461538461538464,0.5333333333333333,0.0,0.06666666666666668,0.42857142857142855,0.323943661971831,0.0,0.2307692307692308,0.0,0.07142857142857142,0.14285714285714285,0.21212121212121213,1.0,1.0,0.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.16666666666666666,0.16666666666666666,0.21739130434782608,0.1111111111111111,0.1,0.0,0.25,0.1111111111111111,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.4,0.2,0.3333333333333333,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248658,0.07692307692307693,0.0625,0.14285714285714285,0.0,0.0,0.0819672131147541,0.2857142857142857,1.0,0.4,0.0,0.0,0.2954545454545455,0.38461538461538464,0.06666666666666668,0.6875,0.0,0.0,0.2394366197183099,0.0,0.4615384615384616,0.0,0.0,0.0,0.18181818181818185,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.125,0.125,0.125,0.0,0.0,0.13043478260869565,0.2222222222222222,0.1,0.2222222222222222,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.6000000000000001,0.1111111111111111,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
248736,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030307,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333333,0.8,0.8,0.1111111111111111,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
